,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
4938,Supta_Virasana_Vajrasana,3_349.jpg,4,13,66,both
4766,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_98.jpg,3,11,64,both
7670,Garland_Pose_or_Malasana_,404.jpg,1,4,28,both
6843,Sitting pose 1 (normal),3_49.jpg,1,4,57,both
5021,Tortoise_Pose,2_139.jpg,1,7,67,both
4275,Sitting pose 1 (normal),3_122.jpg,1,4,57,both
124,Boat_Pose_or_Paripurna_Navasana_,168.jpg,5,19,2,both
5979,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,126.jpg,1,5,1,both
6322,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_60.jpg,0,2,21,both
3031,Locust_Pose_or_Salabhasana_,471.jpg,4,14,38,both
4963,Supta_Virasana_Vajrasana,3_59.jpg,4,13,66,both
1979,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_496.jpg,3,11,23,both
3826,Scorpion_pose_or_vrischikasana,1_95.jpg,3,12,51,both
1822,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_444.jpg,0,2,22,both
5288,Upward_Plank_Pose_or_Purvottanasana_,127.jpg,5,17,71,both
4287,Sitting pose 1 (normal),1_101.jpg,1,4,57,both
4533,Standing_Forward_Bend_pose_or_Uttanasana_,1_370.jpg,0,1,60,both
1196,Crane_(Crow)_Pose_or_Bakasana_,1_364.jpg,2,9,14,both
430,Camel_Pose_or_Ustrasana_,247.jpg,5,17,6,both
1932,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_314.jpg,0,2,22,both
7850,Plow_Pose_or_Halasana_,69.jpg,3,12,45,both
2203,Fish_Pose_or_Matsyasana_,74.jpg,4,13,25,both
2390,Garland_Pose_or_Malasana_,309.jpg,1,4,28,both
320,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,528.jpg,5,17,5,both
3366,Plank_Pose_or_Kumbhakasana_,36.jpg,4,16,44,both
8226,Upward_Plank_Pose_or_Purvottanasana_,183.jpg,5,17,71,both
3695,Scale_Pose_or_Tolasana_,1_172.jpg,2,9,50,both
6157,Corpse_Pose_or_Savasana_,57.jpg,4,13,12,both
6236,Eagle_Pose_or_Garudasana_,332.jpg,0,0,18,both
1176,Cow_Face_Pose_or_Gomukhasana_,570.jpg,1,5,13,both
2639,Handstand_pose_or_Adho_Mukha_Vrksasana_,75.jpg,3,11,32,both
4442,Staff_Pose_or_Dandasana_,532.jpg,1,4,59,both
3027,Locust_Pose_or_Salabhasana_,216.jpg,4,14,38,both
5438,Virasana_or_Vajrasana,2_225.jpg,1,5,72,both
1499,Eight-Angle_Pose_or_Astavakrasana_,300.jpg,2,10,19,both
3488,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_107.jpg,2,10,46,both
6473,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_106.jpg,1,5,30,both
4624,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,56.jpg,0,3,62,both
7569,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_410.jpg,3,11,23,both
358,Camel_Pose_or_Ustrasana_,324.jpg,5,17,6,both
4208,Sitting pose 1 (normal),1_340.jpg,1,4,57,both
4885,Supta_Baddha_Konasana_,2_278.jpg,4,13,65,both
3131,Lord_of_the_Dance_Pose_or_Natarajasana_,259.jpg,0,3,39,both
4910,Supta_Baddha_Konasana_,2_435.jpg,4,13,65,both
549,Chair_Pose_or_Utkatasana_,69.jpg,0,0,8,both
8210,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,23.jpg,5,17,70,both
8062,Standing_Forward_Bend_pose_or_Uttanasana_,1_98.jpg,0,1,60,both
2239,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,80.jpg,4,16,26,both
3436,Plow_Pose_or_Halasana_,83.jpg,3,12,45,both
4495,Standing_Forward_Bend_pose_or_Uttanasana_,2_261.jpg,0,1,60,both
1083,Corpse_Pose_or_Savasana_,435.jpg,4,13,12,both
1256,Crane_(Crow)_Pose_or_Bakasana_,1_302.jpg,2,9,14,both
2857,Heron_Pose_or_Krounchasana_,2_56.jpg,1,8,35,both
4764,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_278.jpg,3,11,64,both
729,Cobra_Pose_or_Bhujangasana_,2_440.jpg,4,14,10,both
1533,Eight-Angle_Pose_or_Astavakrasana_,272.jpg,2,10,19,both
1734,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_109.jpg,0,2,21,both
7746,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_228.jpg,1,7,34,both
4744,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_513.jpg,3,11,64,both
4809,Supta_Baddha_Konasana_,2_351.jpg,4,13,65,both
1978,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_5.jpg,3,11,23,both
3273,Peacock_Pose_or_Mayurasana_,185.jpg,4,16,42,both
1511,Eight-Angle_Pose_or_Astavakrasana_,299.jpg,2,10,19,both
5460,Warrior_III_Pose_or_Virabhadrasana_III_,331.jpg,0,3,73,both
6871,Split pose,2_154.jpg,1,6,58,both
2352,Garland_Pose_or_Malasana_,88.jpg,1,4,28,both
2216,Fish_Pose_or_Matsyasana_,4.jpg,4,13,25,both
7793,Locust_Pose_or_Salabhasana_,62.jpg,4,14,38,both
475,Cat_Cow_Pose_or_Marjaryasana_,2_156.jpg,5,18,7,both
5293,Upward_Plank_Pose_or_Purvottanasana_,400.jpg,5,17,71,both
6798,Side_Plank_Pose_or_Vasisthasana_,403.jpg,4,15,56,both
369,Camel_Pose_or_Ustrasana_,459.jpg,5,17,6,both
5308,Upward_Plank_Pose_or_Purvottanasana_,274.jpg,5,17,71,both
4683,Supported_Headstand_pose_or_Salamba_Sirsasana_,402.jpg,3,11,63,both
2349,Garland_Pose_or_Malasana_,114.jpg,1,4,28,both
4029,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,1_8.jpg,2,10,55,both
683,Child_Pose_or_Balasana_,583.jpg,4,14,9,both
5126,Tree_Pose_or_Vrksasana_,52.jpg,0,0,68,both
3927,Shoulder-Pressing_Pose_or_Bhujapidasana_,193.jpg,2,9,53,both
4408,Split pose,3_127.jpg,1,6,58,both
6835,Sitting pose 1 (normal),3_112.jpg,1,4,57,both
3588,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,108.jpg,4,13,48,both
801,Cobra_Pose_or_Bhujangasana_,1_590.jpg,4,14,10,both
4611,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_188.jpg,0,3,61,both
4239,Sitting pose 1 (normal),3_51.jpg,1,4,57,both
7514,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,2_140.jpg,0,2,21,both
6274,Eight-Angle_Pose_or_Astavakrasana_,297.jpg,2,10,19,both
4199,Sitting pose 1 (normal),1_496.jpg,1,4,57,both
3921,Shoulder-Pressing_Pose_or_Bhujapidasana_,171.jpg,2,9,53,both
5116,Tree_Pose_or_Vrksasana_,522.jpg,0,0,68,both
4564,Standing_Forward_Bend_pose_or_Uttanasana_,1_265.jpg,0,1,60,both
1872,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_314.jpg,0,2,22,both
6989,Tortoise_Pose,1_98.jpg,1,7,67,both
4111,Side_Plank_Pose_or_Vasisthasana_,549.jpg,4,15,56,both
6524,Happy_Baby_Pose_or_Ananda_Balasana_,39.jpg,4,13,33,both
2162,Fish_Pose_or_Matsyasana_,592.jpg,4,13,25,both
762,Cobra_Pose_or_Bhujangasana_,3_240.jpg,4,14,10,both
4856,Supta_Baddha_Konasana_,1_337.jpg,4,13,65,both
3527,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_40.jpg,2,10,46,both
2944,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,474.jpg,3,11,37,both
3359,Plank_Pose_or_Kumbhakasana_,80.jpg,4,16,44,both
2085,Firefly_Pose_or_Tittibhasana_,88.jpg,2,9,24,both
1209,Crane_(Crow)_Pose_or_Bakasana_,1_131.jpg,2,9,14,both
392,Camel_Pose_or_Ustrasana_,440.jpg,5,17,6,both
6129,Cobra_Pose_or_Bhujangasana_,3_137.jpg,4,14,10,both
1683,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_120.jpg,0,2,21,both
7406,Cow_Face_Pose_or_Gomukhasana_,228.jpg,1,5,13,both
3390,Plow_Pose_or_Halasana_,401.jpg,3,12,45,both
6576,Locust_Pose_or_Salabhasana_,131.jpg,4,14,38,both
7696,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_47.jpg,1,5,30,both
7386,Corpse_Pose_or_Savasana_,466.jpg,4,13,12,both
1796,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_53.jpg,0,2,22,both
600,Chair_Pose_or_Utkatasana_,545.jpg,0,0,8,both
7484,Eight-Angle_Pose_or_Astavakrasana_,287.jpg,2,10,19,both
1245,Crane_(Crow)_Pose_or_Bakasana_,1_429.jpg,2,9,14,both
2616,Half_Moon_Pose_or_Ardha_Chandrasana_,390.jpg,0,2,31,both
2557,Half_Moon_Pose_or_Ardha_Chandrasana_,616.jpg,0,2,31,both
1562,Eight-Angle_Pose_or_Astavakrasana_,139.jpg,2,10,19,both
6941,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_688.jpg,3,11,64,both
418,Camel_Pose_or_Ustrasana_,631.jpg,5,17,6,both
4855,Supta_Baddha_Konasana_,2_417.jpg,4,13,65,both
3246,Low_Lunge_pose_or_Anjaneyasana_,204.jpg,0,2,40,both
2065,Firefly_Pose_or_Tittibhasana_,97.jpg,2,9,24,both
4748,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_461.jpg,3,11,64,both
7804,Lord_of_the_Dance_Pose_or_Natarajasana_,449.jpg,0,3,39,both
2514,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_292.jpg,1,5,30,both
5201,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,66.jpg,5,17,69,both
7490,Extended_Puppy_Pose_or_Uttana_Shishosana_,39.jpg,4,14,20,both
3038,Locust_Pose_or_Salabhasana_,399.jpg,4,14,38,both
3453,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_113.jpg,2,10,46,both
5795,Wild_Thing_pose_or_Camatkarasana_,114.jpg,5,17,78,both
3129,Lord_of_the_Dance_Pose_or_Natarajasana_,310.jpg,0,3,39,both
1755,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_441.jpg,0,2,21,both
5678,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,337.jpg,0,1,77,both
2047,Firefly_Pose_or_Tittibhasana_,28.jpg,2,9,24,both
4831,Supta_Baddha_Konasana_,2_282.jpg,4,13,65,both
4973,Supta_Virasana_Vajrasana,3_100.jpg,4,13,66,both
4909,Supta_Baddha_Konasana_,1_299.jpg,4,13,65,both
2327,Frog_Pose_or_Bhekasana,2_144.jpg,4,14,27,both
391,Camel_Pose_or_Ustrasana_,147.jpg,5,17,6,both
2059,Firefly_Pose_or_Tittibhasana_,54.jpg,2,9,24,both
1157,Cow_Face_Pose_or_Gomukhasana_,53.jpg,1,5,13,both
6206,Crane_(Crow)_Pose_or_Bakasana_,1_295.jpg,2,9,14,both
5708,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,237.jpg,0,1,77,both
1027,Corpse_Pose_or_Savasana_,394.jpg,4,13,12,both
2914,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,242.jpg,3,11,37,both
3404,Plow_Pose_or_Halasana_,194.jpg,3,12,45,both
7526,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_473.jpg,0,2,21,both
581,Chair_Pose_or_Utkatasana_,484.jpg,0,0,8,both
3497,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_32.jpg,2,10,46,both
603,Chair_Pose_or_Utkatasana_,243.jpg,0,0,8,both
5699,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,684.jpg,0,1,77,both
2950,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,224.jpg,3,11,37,both
2392,Garland_Pose_or_Malasana_,373.jpg,1,4,28,both
589,Chair_Pose_or_Utkatasana_,408.jpg,0,0,8,both
6201,Crane_(Crow)_Pose_or_Bakasana_,1_142.jpg,2,9,14,both
5260,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,4.jpg,5,17,70,both
2907,Intense_Side_Stretch_Pose_or_Parsvottanasana_,273.jpg,0,1,36,both
515,Cat_Cow_Pose_or_Marjaryasana_,1_476.jpg,5,18,7,both
4501,Standing_Forward_Bend_pose_or_Uttanasana_,1_529.jpg,0,1,60,both
6463,Gate_Pose_or_Parighasana_,341.jpg,0,2,29,both
1185,Cow_Face_Pose_or_Gomukhasana_,518.jpg,1,5,13,both
7735,Happy_Baby_Pose_or_Ananda_Balasana_,160.jpg,4,13,33,both
4138,Side_Plank_Pose_or_Vasisthasana_,485.jpg,4,15,56,both
7343,Cobra_Pose_or_Bhujangasana_,1_467.jpg,4,14,10,both
3987,Side-Reclining_Leg_Lift_pose_or_Anantasana_,1.jpg,4,15,54,both
7410,Crane_(Crow)_Pose_or_Bakasana_,1_109.jpg,2,9,14,both
2975,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,138.jpg,3,11,37,both
7810,Lord_of_the_Dance_Pose_or_Natarajasana_,462.jpg,0,3,39,both
5346,Virasana_or_Vajrasana,2_118.jpg,1,5,72,both
5373,Virasana_or_Vajrasana,1_558.jpg,1,5,72,both
3341,Pigeon_Pose_or_Kapotasana_,274.jpg,5,17,43,both
326,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,43.jpg,5,17,5,both
3198,Low_Lunge_pose_or_Anjaneyasana_,497.jpg,0,2,40,both
5054,Tortoise_Pose,2_65.jpg,1,7,67,both
2328,Frog_Pose_or_Bhekasana,1_14.jpg,4,14,27,both
4610,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_45.jpg,0,3,61,both
6595,Lord_of_the_Dance_Pose_or_Natarajasana_,130.jpg,0,3,39,both
25,Akarna_Dhanurasana,146.jpg,1,8,0,both
6461,Gate_Pose_or_Parighasana_,99.jpg,0,2,29,both
959,Cockerel_Pose,2_434.jpg,2,9,11,both
4517,Standing_Forward_Bend_pose_or_Uttanasana_,1_3.jpg,0,1,60,both
6103,Cobra_Pose_or_Bhujangasana_,3_202.jpg,4,14,10,both
261,Bow_Pose_or_Dhanurasana_,56.jpg,5,19,4,both
4662,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,13.jpg,0,3,62,both
1662,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_426.jpg,0,2,21,both
7737,Happy_Baby_Pose_or_Ananda_Balasana_,42.jpg,4,13,33,both
5587,Warrior_I_Pose_or_Virabhadrasana_I_,1_3.jpg,0,2,75,both
4623,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,173.jpg,0,3,62,both
3225,Low_Lunge_pose_or_Anjaneyasana_,34.jpg,0,2,40,both
1575,Extended_Puppy_Pose_or_Uttana_Shishosana_,266.jpg,4,14,20,both
3798,Scorpion_pose_or_vrischikasana,2_320.jpg,3,12,51,both
1898,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_329.jpg,0,2,22,both
7284,Cat_Cow_Pose_or_Marjaryasana_,1_538.jpg,5,18,7,both
2571,Half_Moon_Pose_or_Ardha_Chandrasana_,74.jpg,0,2,31,both
3609,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,567.jpg,4,13,48,both
8013,Sitting pose 1 (normal),3_267.jpg,1,4,57,both
7441,Dolphin_Pose_or_Ardha_Pincha_Mayurasana_,13.jpg,0,1,16,both
4656,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,21.jpg,0,3,62,both
3039,Locust_Pose_or_Salabhasana_,81.jpg,4,14,38,both
50,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,141.jpg,1,5,1,both
4869,Supta_Baddha_Konasana_,2_262.jpg,4,13,65,both
4064,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,1_595.jpg,2,10,55,both
2732,Happy_Baby_Pose_or_Ananda_Balasana_,371.jpg,4,13,33,both
1553,Eight-Angle_Pose_or_Astavakrasana_,263.jpg,2,10,19,both
4616,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_58.jpg,0,3,61,both
7185,viparita_virabhadrasana_or_reverse_warrior_pose,125.jpg,0,2,81,both
4364,Split pose,2_346.jpg,1,6,58,both
5478,Warrior_III_Pose_or_Virabhadrasana_III_,378.jpg,0,3,73,both
848,Cobra_Pose_or_Bhujangasana_,3_213.jpg,4,14,10,both
1450,Eagle_Pose_or_Garudasana_,102.jpg,0,0,18,both
5330,Upward_Plank_Pose_or_Purvottanasana_,249.jpg,5,17,71,both
509,Cat_Cow_Pose_or_Marjaryasana_,2_54.jpg,5,18,7,both
4015,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,1_47.jpg,2,10,55,both
1286,Dolphin_Plank_Pose_or_Makara_Adho_Mukha_Svanasana_,151.jpg,4,16,15,both
6850,Split pose,2_111.jpg,1,6,58,both
4267,Sitting pose 1 (normal),2_437.jpg,1,4,57,both
1681,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,4_107.jpg,0,2,21,both
6142,Cockerel_Pose,4_248.jpg,2,9,11,both
6132,Cobra_Pose_or_Bhujangasana_,3_630.jpg,4,14,10,both
5355,Virasana_or_Vajrasana,2_42.jpg,1,5,72,both
259,Bow_Pose_or_Dhanurasana_,41.jpg,5,19,4,both
5514,Warrior_II_Pose_or_Virabhadrasana_II_,133.jpg,0,3,74,both
1474,Eagle_Pose_or_Garudasana_,444.jpg,0,0,18,both
2779,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_342.jpg,1,7,34,both
2258,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,224.jpg,4,16,26,both
1546,Eight-Angle_Pose_or_Astavakrasana_,152.jpg,2,10,19,both
3796,Scorpion_pose_or_vrischikasana,2_55.jpg,3,12,51,both
4105,Side_Plank_Pose_or_Vasisthasana_,367.jpg,4,15,56,both
7877,Rajakapotasana,434.jpg,1,8,47,both
4621,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,64.jpg,0,3,62,both
5735,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,85.jpg,0,1,77,both
5474,Warrior_III_Pose_or_Virabhadrasana_III_,558.jpg,0,3,73,both
5884,Yogic_sleep_pose,1_65.jpg,4,13,80,both
5302,Upward_Plank_Pose_or_Purvottanasana_,570.jpg,5,17,71,both
4618,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,253.jpg,0,3,62,both
3931,Shoulder-Pressing_Pose_or_Bhujapidasana_,137.jpg,2,9,53,both
5343,Virasana_or_Vajrasana,2_107.jpg,1,5,72,both
6687,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_48.jpg,2,10,46,both
8194,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,408.jpg,5,17,69,both
788,Cobra_Pose_or_Bhujangasana_,3_26.jpg,4,14,10,both
3196,Low_Lunge_pose_or_Anjaneyasana_,12.jpg,0,2,40,both
2376,Garland_Pose_or_Malasana_,402.jpg,1,4,28,both
2171,Fish_Pose_or_Matsyasana_,207.jpg,4,13,25,both
1624,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_315.jpg,0,2,21,both
7901,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_397.jpg,1,7,49,both
742,Cobra_Pose_or_Bhujangasana_,3_367.jpg,4,14,10,both
3147,Lord_of_the_Dance_Pose_or_Natarajasana_,588.jpg,0,3,39,both
7307,Chair_Pose_or_Utkatasana_,232.jpg,0,0,8,both
1168,Cow_Face_Pose_or_Gomukhasana_,192.jpg,1,5,13,both
5667,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,578.jpg,0,1,77,both
2042,Firefly_Pose_or_Tittibhasana_,253.jpg,2,9,24,both
651,Child_Pose_or_Balasana_,239.jpg,4,14,9,both
5766,Wild_Thing_pose_or_Camatkarasana_,268.jpg,5,17,78,both
8079,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,194.jpg,0,3,62,both
5152,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,321.jpg,5,17,69,both
7518,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_546.jpg,0,2,21,both
5936,viparita_virabhadrasana_or_reverse_warrior_pose,369.jpg,0,2,81,both
594,Chair_Pose_or_Utkatasana_,172.jpg,0,0,8,both
6808,Side_Plank_Pose_or_Vasisthasana_,500.jpg,4,15,56,both
5547,Warrior_II_Pose_or_Virabhadrasana_II_,358.jpg,0,3,74,both
3024,Locust_Pose_or_Salabhasana_,117.jpg,4,14,38,both
1555,Eight-Angle_Pose_or_Astavakrasana_,391.jpg,2,10,19,both
2237,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,630.jpg,4,16,26,both
1400,Eagle_Pose_or_Garudasana_,357.jpg,0,0,18,both
6630,Peacock_Pose_or_Mayurasana_,506.jpg,4,16,42,both
639,Child_Pose_or_Balasana_,89.jpg,4,14,9,both
4548,Standing_Forward_Bend_pose_or_Uttanasana_,1_321.jpg,0,1,60,both
559,Chair_Pose_or_Utkatasana_,384.jpg,0,0,8,both
481,Cat_Cow_Pose_or_Marjaryasana_,1_251.jpg,5,18,7,both
4782,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,1_389.jpg,3,11,64,both
6397,Fish_Pose_or_Matsyasana_,423.jpg,4,13,25,both
1699,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_544.jpg,0,2,21,both
240,Bow_Pose_or_Dhanurasana_,1.jpg,5,19,4,both
828,Cobra_Pose_or_Bhujangasana_,3_119.jpg,4,14,10,both
6247,Eagle_Pose_or_Garudasana_,265.jpg,0,0,18,both
6045,Camel_Pose_or_Ustrasana_,170.jpg,5,17,6,both
4091,Side_Plank_Pose_or_Vasisthasana_,182.jpg,4,15,56,both
1332,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,72.jpg,0,1,17,both
4080,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_163.jpg,2,10,55,both
3616,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,286.jpg,4,13,48,both
7445,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,138.jpg,0,1,17,both
5607,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_110.jpg,1,6,76,both
2916,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,550.jpg,3,11,37,both
2319,Frog_Pose_or_Bhekasana,1_11.jpg,4,14,27,both
822,Cobra_Pose_or_Bhujangasana_,1_221.jpg,4,14,10,both
2513,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_463.jpg,1,5,30,both
5319,Upward_Plank_Pose_or_Purvottanasana_,168.jpg,5,17,71,both
7418,Crane_(Crow)_Pose_or_Bakasana_,2_376.jpg,2,9,14,both
6136,Cobra_Pose_or_Bhujangasana_,1_15.jpg,4,14,10,both
3620,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_506.jpg,1,7,49,both
7416,Crane_(Crow)_Pose_or_Bakasana_,1_292.jpg,2,9,14,both
6009,Bow_Pose_or_Dhanurasana_,553.jpg,5,19,4,both
3435,Plow_Pose_or_Halasana_,333.jpg,3,12,45,both
6602,Low_Lunge_pose_or_Anjaneyasana_,434.jpg,0,2,40,both
3367,Plow_Pose_or_Halasana_,377.jpg,3,12,45,both
7866,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_189.jpg,2,10,46,both
4178,Side_Plank_Pose_or_Vasisthasana_,354.jpg,4,15,56,both
3057,Locust_Pose_or_Salabhasana_,73.jpg,4,14,38,both
2962,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,48.jpg,3,11,37,both
5837,Wind_Relieving_pose_or_Pawanmuktasana,623.jpg,4,13,79,both
173,Bound_Angle_Pose_or_Baddha_Konasana_,1_143.jpg,1,4,3,both
1134,Cow_Face_Pose_or_Gomukhasana_,395.jpg,1,5,13,both
3074,Lord_of_the_Dance_Pose_or_Natarajasana_,580.jpg,0,3,39,both
4953,Supta_Virasana_Vajrasana,4_176.jpg,4,13,66,both
129,Boat_Pose_or_Paripurna_Navasana_,379.jpg,5,19,2,both
4229,Sitting pose 1 (normal),1_434.jpg,1,4,57,both
984,Cockerel_Pose,4_156.jpg,2,9,11,both
1711,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_201.jpg,0,2,21,both
734,Cobra_Pose_or_Bhujangasana_,3_129.jpg,4,14,10,both
4300,Sitting pose 1 (normal),1_447.jpg,1,4,57,both
4282,Sitting pose 1 (normal),1_489.jpg,1,4,57,both
3430,Plow_Pose_or_Halasana_,468.jpg,3,12,45,both
6401,Fish_Pose_or_Matsyasana_,36.jpg,4,13,25,both
3967,Side-Reclining_Leg_Lift_pose_or_Anantasana_,9.jpg,4,15,54,both
2559,Half_Moon_Pose_or_Ardha_Chandrasana_,333.jpg,0,2,31,both
6917,Supported_Headstand_pose_or_Salamba_Sirsasana_,117.jpg,3,11,63,both
5711,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,254.jpg,0,1,77,both
5453,Warrior_III_Pose_or_Virabhadrasana_III_,74.jpg,0,3,73,both
2985,Locust_Pose_or_Salabhasana_,356.jpg,4,14,38,both
5844,Wind_Relieving_pose_or_Pawanmuktasana,104.jpg,4,13,79,both
6938,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_364.jpg,3,11,64,both
1802,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_289.jpg,0,2,22,both
5997,Boat_Pose_or_Paripurna_Navasana_,218.jpg,5,19,2,both
7818,Low_Lunge_pose_or_Anjaneyasana_,396.jpg,0,2,40,both
569,Chair_Pose_or_Utkatasana_,421.jpg,0,0,8,both
2632,Handstand_pose_or_Adho_Mukha_Vrksasana_,5.jpg,3,11,32,both
7911,Scale_Pose_or_Tolasana_,2_58.jpg,2,9,50,both
6265,Eight-Angle_Pose_or_Astavakrasana_,122.jpg,2,10,19,both
1791,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_37.jpg,0,2,22,both
1657,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,4_193.jpg,0,2,21,both
4569,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_216.jpg,0,3,61,both
1417,Eagle_Pose_or_Garudasana_,16.jpg,0,0,18,both
4727,Supported_Headstand_pose_or_Salamba_Sirsasana_,109.jpg,3,11,63,both
3473,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,1_20.jpg,2,10,46,both
6955,Supta_Baddha_Konasana_,1_557.jpg,4,13,65,both
