,YogaPoses,ImageNumbers,label of class_6,label of class_20,label of class_82,_merge
9454,Tortoise_Pose,2_0_374.jpg,1,7,67,both
135,Boat_Pose_or_Paripurna_Navasana_,0_338.jpg,5,19,2,both
11457,Chair_Pose_or_Utkatasana_,338.jpg,0,0,8,both
3305,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_259.jpg,0,2,21,both
7668,Side_Plank_Pose_or_Vasisthasana_,0_297.jpg,4,15,56,both
5388,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,223.jpg,3,11,37,both
14173,Low_Lunge_pose_or_Anjaneyasana_,142.jpg,0,2,40,both
7255,Seated_Forward_Bend_pose_or_Paschimottanasana_,0_309.jpg,1,7,52,both
2992,Eight-Angle_Pose_or_Astavakrasana_,193.jpg,2,10,19,both
7465,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_502.jpg,2,10,55,both
1473,Child_Pose_or_Balasana_,542.jpg,4,14,9,both
10046,Upward_Plank_Pose_or_Purvottanasana_,172.jpg,5,17,71,both
4170,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,105.jpg,4,16,26,both
13482,Cobra_Pose_or_Bhujangasana_,1_250.jpg,4,14,10,both
3894,Fish_Pose_or_Matsyasana_,0_392.jpg,4,13,25,both
6219,Plow_Pose_or_Halasana_,172.jpg,3,12,45,both
11091,Wind_Relieving_pose_or_Pawanmuktasana,377.jpg,4,13,79,both
14522,Sitting pose 1 (normal),1_48.jpg,1,4,57,both
12507,Shoulder-Pressing_Pose_or_Bhujapidasana_,31.jpg,2,9,53,both
13875,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,9.jpg,4,16,26,both
9384,Supta_Virasana_Vajrasana,1_53.jpg,4,13,66,both
9759,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,124.jpg,5,17,69,both
2397,Crane_(Crow)_Pose_or_Bakasana_,1_181.jpg,2,9,14,both
1268,Chair_Pose_or_Utkatasana_,307.jpg,0,0,8,both
10794,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,648.jpg,0,1,77,both
11423,Cat_Cow_Pose_or_Marjaryasana_,2_379.jpg,5,18,7,both
3715,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_217.jpg,3,11,23,both
7200,Seated_Forward_Bend_pose_or_Paschimottanasana_,435.jpg,1,7,52,both
13084,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_137.jpg,1,6,76,both
12487,Seated_Forward_Bend_pose_or_Paschimottanasana_,536.jpg,1,7,52,both
15094,Wind_Relieving_pose_or_Pawanmuktasana,404.jpg,4,13,79,both
12461,Scorpion_pose_or_vrischikasana,2_202.jpg,3,12,51,both
413,Bound_Angle_Pose_or_Baddha_Konasana_,1_569.jpg,1,4,3,both
10983,Wild_Thing_pose_or_Camatkarasana_,179.jpg,5,17,78,both
14406,Seated_Forward_Bend_pose_or_Paschimottanasana_,180.jpg,1,7,52,both
6343,Plow_Pose_or_Halasana_,0_296.jpg,3,12,45,both
11502,Cobra_Pose_or_Bhujangasana_,2_205.jpg,4,14,10,both
2008,Corpse_Pose_or_Savasana_,258.jpg,4,13,12,both
3077,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_418.jpg,0,2,21,both
4701,Half_Moon_Pose_or_Ardha_Chandrasana_,0_42.jpg,0,2,31,both
3668,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_50.jpg,3,11,23,both
6726,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_117.jpg,1,7,49,both
12761,Supported_Headstand_pose_or_Salamba_Sirsasana_,421.jpg,3,11,63,both
6287,Plow_Pose_or_Halasana_,415.jpg,3,12,45,both
1371,Child_Pose_or_Balasana_,387.jpg,4,14,9,both
6769,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_115.jpg,1,7,49,both
7487,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_137.jpg,2,10,55,both
1426,Child_Pose_or_Balasana_,157.jpg,4,14,9,both
13524,Corpse_Pose_or_Savasana_,592.jpg,4,13,12,both
2348,Crane_(Crow)_Pose_or_Bakasana_,1_60.jpg,2,9,14,both
8115,Split pose,3_715.jpg,1,6,58,both
1022,Cat_Cow_Pose_or_Marjaryasana_,2_491.jpg,5,18,7,both
15127,viparita_virabhadrasana_or_reverse_warrior_pose,33.jpg,0,2,81,both
3821,Firefly_Pose_or_Tittibhasana_,0_57.jpg,2,9,24,both
14080,Intense_Side_Stretch_Pose_or_Parsvottanasana_,81.jpg,0,1,36,both
5629,Lord_of_the_Dance_Pose_or_Natarajasana_,497.jpg,0,3,39,both
14817,Tree_Pose_or_Vrksasana_,220.jpg,0,0,68,both
7099,Seated_Forward_Bend_pose_or_Paschimottanasana_,40.jpg,1,7,52,both
12694,Standing_Forward_Bend_pose_or_Uttanasana_,2_425.jpg,0,1,60,both
12824,Supta_Baddha_Konasana_,2_125.jpg,4,13,65,both
5061,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_88.jpg,1,7,34,both
5332,Intense_Side_Stretch_Pose_or_Parsvottanasana_,353.jpg,0,1,36,both
1010,Cat_Cow_Pose_or_Marjaryasana_,1_251.jpg,5,18,7,both
542,Bow_Pose_or_Dhanurasana_,123.jpg,5,19,4,both
5212,Heron_Pose_or_Krounchasana_,2_49.jpg,1,8,35,both
4975,Happy_Baby_Pose_or_Ananda_Balasana_,71.jpg,4,13,33,both
2744,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,320.jpg,0,1,17,both
9604,Tree_Pose_or_Vrksasana_,96.jpg,0,0,68,both
14873,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,29.jpg,5,17,70,both
2660,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,0_661.jpg,0,1,17,both
89,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,685.jpg,1,5,1,both
12379,Rajakapotasana,638.jpg,1,8,47,both
4321,Garland_Pose_or_Malasana_,193.jpg,1,4,28,both
14500,Sitting pose 1 (normal),1_205.jpg,1,4,57,both
1329,Chair_Pose_or_Utkatasana_,0_111.jpg,0,0,8,both
12284,Low_Lunge_pose_or_Anjaneyasana_,437.jpg,0,2,40,both
5483,Locust_Pose_or_Salabhasana_,37.jpg,4,14,38,both
4131,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,348.jpg,4,16,26,both
1926,Cockerel_Pose,2_17.jpg,2,9,11,both
9975,Upward_Plank_Pose_or_Purvottanasana_,400.jpg,5,17,71,both
1404,Child_Pose_or_Balasana_,223.jpg,4,14,9,both
437,Bow_Pose_or_Dhanurasana_,172.jpg,5,19,4,both
12456,Scorpion_pose_or_vrischikasana,1_75.jpg,3,12,51,both
3867,Firefly_Pose_or_Tittibhasana_,376.jpg,2,9,24,both
8770,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,484.jpg,0,3,62,both
4097,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,81.jpg,4,16,26,both
5435,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,277.jpg,3,11,37,both
10626,Warrior_I_Pose_or_Virabhadrasana_I_,2_36.jpg,0,2,75,both
8069,Sitting pose 1 (normal),3_0_381.jpg,1,4,57,both
12227,Lord_of_the_Dance_Pose_or_Natarajasana_,268.jpg,0,3,39,both
968,Cat_Cow_Pose_or_Marjaryasana_,1_504.jpg,5,18,7,both
2681,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,445.jpg,0,1,17,both
12576,Sitting pose 1 (normal),1_265.jpg,1,4,57,both
9078,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_383.jpg,3,11,64,both
13279,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,592.jpg,5,17,5,both
12484,Seated_Forward_Bend_pose_or_Paschimottanasana_,149.jpg,1,7,52,both
11730,Eagle_Pose_or_Garudasana_,592.jpg,0,0,18,both
1749,Cobra_Pose_or_Bhujangasana_,3_379.jpg,4,14,10,both
1218,Chair_Pose_or_Utkatasana_,442.jpg,0,0,8,both
10672,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_401.jpg,1,6,76,both
4760,Half_Moon_Pose_or_Ardha_Chandrasana_,259.jpg,0,2,31,both
12260,Low_Lunge_pose_or_Anjaneyasana_,157.jpg,0,2,40,both
5469,Locust_Pose_or_Salabhasana_,0_380.jpg,4,14,38,both
5178,Heron_Pose_or_Krounchasana_,2_173.jpg,1,8,35,both
6861,Scale_Pose_or_Tolasana_,1_68.jpg,2,9,50,both
6761,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_107.jpg,1,7,49,both
9412,Supta_Virasana_Vajrasana,4_161.jpg,4,13,66,both
11302,Boat_Pose_or_Paripurna_Navasana_,279.jpg,5,19,2,both
4891,Handstand_pose_or_Adho_Mukha_Vrksasana_,289.jpg,3,11,32,both
5134,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_214.jpg,1,7,34,both
6934,Scorpion_pose_or_vrischikasana,1_219.jpg,3,12,51,both
11816,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_125.jpg,0,2,21,both
2521,Crane_(Crow)_Pose_or_Bakasana_,1_0_219.jpg,2,9,14,both
4194,Frog_Pose_or_Bhekasana,2_47.jpg,4,14,27,both
9231,Supta_Baddha_Konasana_,1_75.jpg,4,13,65,both
7408,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_242.jpg,2,10,55,both
11820,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_56.jpg,0,2,21,both
9247,Supta_Baddha_Konasana_,1_0_51.jpg,4,13,65,both
6094,Peacock_Pose_or_Mayurasana_,136.jpg,4,16,42,both
6433,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_112.jpg,2,10,46,both
3069,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_233.jpg,0,2,21,both
4797,Half_Moon_Pose_or_Ardha_Chandrasana_,461.jpg,0,2,31,both
12768,Supported_Headstand_pose_or_Salamba_Sirsasana_,61.jpg,3,11,63,both
3453,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_633.jpg,0,2,22,both
12506,Shoulder-Pressing_Pose_or_Bhujapidasana_,139.jpg,2,9,53,both
13516,Corpse_Pose_or_Savasana_,279.jpg,4,13,12,both
7631,Side_Plank_Pose_or_Vasisthasana_,195.jpg,4,15,56,both
11944,Fish_Pose_or_Matsyasana_,152.jpg,4,13,25,both
5158,Heron_Pose_or_Krounchasana_,2_112.jpg,1,8,35,both
2839,Eagle_Pose_or_Garudasana_,300.jpg,0,0,18,both
14932,Virasana_or_Vajrasana,1_384.jpg,1,5,72,both
13728,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_72.jpg,0,2,21,both
6402,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_390.jpg,2,10,46,both
10894,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,274.jpg,0,1,77,both
6670,Revolved_Head-to-Knee_Pose_or_Parivrtta_Janu_Sirsasana_,1_212.jpg,1,7,49,both
14107,Locust_Pose_or_Salabhasana_,267.jpg,4,14,38,both
12820,Supta_Baddha_Konasana_,2_110.jpg,4,13,65,both
8267,Split pose,3_384.jpg,1,6,58,both
13862,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,318.jpg,4,16,26,both
9739,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,159.jpg,5,17,69,both
10018,Upward_Plank_Pose_or_Purvottanasana_,0_222.jpg,5,17,71,both
725,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,0_272.jpg,5,17,5,both
14846,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,292.jpg,5,17,69,both
12107,Handstand_pose_or_Adho_Mukha_Vrksasana_,18.jpg,3,11,32,both
13201,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,473.jpg,1,5,1,both
8857,Supported_Headstand_pose_or_Salamba_Sirsasana_,340.jpg,3,11,63,both
5400,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,393.jpg,3,11,37,both
12930,Upward_Facing_Two-Foot_Staff_Pose_or_Dwi_Pada_Viparita_Dandasana_,227.jpg,5,17,70,both
7926,Sitting pose 1 (normal),1_326.jpg,1,4,57,both
8496,Standing_Forward_Bend_pose_or_Uttanasana_,2_0_161.jpg,0,1,60,both
5811,Lord_of_the_Dance_Pose_or_Natarajasana_,0_245.jpg,0,3,39,both
5549,Locust_Pose_or_Salabhasana_,0_70.jpg,4,14,38,both
11485,Child_Pose_or_Balasana_,598.jpg,4,14,9,both
7793,Sitting pose 1 (normal),3_355.jpg,1,4,57,both
4974,Happy_Baby_Pose_or_Ananda_Balasana_,442.jpg,4,13,33,both
6856,Scale_Pose_or_Tolasana_,1_86.jpg,2,9,50,both
4253,Frog_Pose_or_Bhekasana,1_174.jpg,4,14,27,both
6262,Plow_Pose_or_Halasana_,155.jpg,3,12,45,both
7227,Seated_Forward_Bend_pose_or_Paschimottanasana_,115.jpg,1,7,52,both
4807,Half_Moon_Pose_or_Ardha_Chandrasana_,619.jpg,0,2,31,both
786,Camel_Pose_or_Ustrasana_,64.jpg,5,17,6,both
8286,Split pose,3_229.jpg,1,6,58,both
9837,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,9.jpg,5,17,69,both
5684,Lord_of_the_Dance_Pose_or_Natarajasana_,421.jpg,0,3,39,both
6839,Scale_Pose_or_Tolasana_,1_51.jpg,2,9,50,both
3485,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_147.jpg,0,2,22,both
5855,Lord_of_the_Dance_Pose_or_Natarajasana_,0_594.jpg,0,3,39,both
10273,Warrior_III_Pose_or_Virabhadrasana_III_,14.jpg,0,3,73,both
7459,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_0_365.jpg,2,10,55,both
6077,Peacock_Pose_or_Mayurasana_,379.jpg,4,16,42,both
13286,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,47.jpg,5,17,5,both
11010,Wild_Thing_pose_or_Camatkarasana_,496.jpg,5,17,78,both
7779,Sitting pose 1 (normal),3_111.jpg,1,4,57,both
668,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,0_604.jpg,5,17,5,both
7698,Sitting pose 1 (normal),3_0_473.jpg,1,4,57,both
11252,viparita_virabhadrasana_or_reverse_warrior_pose,150.jpg,0,2,81,both
6797,Scale_Pose_or_Tolasana_,1_103.jpg,2,9,50,both
13772,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_271.jpg,0,2,22,both
1166,Cat_Cow_Pose_or_Marjaryasana_,2_0_97.jpg,5,18,7,both
5499,Locust_Pose_or_Salabhasana_,5.jpg,4,14,38,both
8544,Standing_Forward_Bend_pose_or_Uttanasana_,1_0_289.jpg,0,1,60,both
5445,Legs-Up-the-Wall_Pose_or_Viparita_Karani_,8.jpg,3,11,37,both
11690,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,491.jpg,0,1,17,both
2193,Cow_Face_Pose_or_Gomukhasana_,0_306.jpg,1,5,13,both
10342,Warrior_III_Pose_or_Virabhadrasana_III_,196.jpg,0,3,73,both
9857,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,426.jpg,5,17,69,both
4923,Handstand_pose_or_Adho_Mukha_Vrksasana_,0_8.jpg,3,11,32,both
2648,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,0_269.jpg,0,1,17,both
84,Bharadvaja's_Twist_pose_or_Bharadvajasana_I_,674.jpg,1,5,1,both
10972,Wild_Thing_pose_or_Camatkarasana_,84.jpg,5,17,78,both
1472,Child_Pose_or_Balasana_,552.jpg,4,14,9,both
8027,Sitting pose 1 (normal),3_37.jpg,1,4,57,both
10070,Virasana_or_Vajrasana,2_507.jpg,1,5,72,both
3362,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_391.jpg,0,2,21,both
4526,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_160.jpg,1,5,30,both
9848,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,464.jpg,5,17,69,both
10670,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,2_141.jpg,1,6,76,both
14575,Split pose,2_323.jpg,1,6,58,both
10226,Virasana_or_Vajrasana,2_192.jpg,1,5,72,both
4125,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,0_150.jpg,4,16,26,both
228,Boat_Pose_or_Paripurna_Navasana_,0_542.jpg,5,19,2,both
12141,Heron_Pose_or_Krounchasana_,2_418.jpg,1,8,35,both
8566,Standing_Forward_Bend_pose_or_Uttanasana_,1_180.jpg,0,1,60,both
5331,Intense_Side_Stretch_Pose_or_Parsvottanasana_,123.jpg,0,1,36,both
3677,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_288.jpg,3,11,23,both
3007,Eight-Angle_Pose_or_Astavakrasana_,118.jpg,2,10,19,both
6469,Rajakapotasana,558.jpg,1,8,47,both
9421,Tortoise_Pose,2_292.jpg,1,7,67,both
3084,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,3_0_252.jpg,0,2,21,both
658,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,274.jpg,5,17,5,both
598,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,291.jpg,5,17,5,both
5255,Intense_Side_Stretch_Pose_or_Parsvottanasana_,582.jpg,0,1,36,both
5771,Lord_of_the_Dance_Pose_or_Natarajasana_,305.jpg,0,3,39,both
2886,Eagle_Pose_or_Garudasana_,382.jpg,0,0,18,both
13240,Bound_Angle_Pose_or_Baddha_Konasana_,1_74.jpg,1,4,3,both
11612,Cow_Face_Pose_or_Gomukhasana_,358.jpg,1,5,13,both
14883,Upward_Plank_Pose_or_Purvottanasana_,88.jpg,5,17,71,both
9553,Tree_Pose_or_Vrksasana_,127.jpg,0,0,68,both
2399,Crane_(Crow)_Pose_or_Bakasana_,1_497.jpg,2,9,14,both
7786,Sitting pose 1 (normal),3_439.jpg,1,4,57,both
5210,Heron_Pose_or_Krounchasana_,2_40.jpg,1,8,35,both
348,Bound_Angle_Pose_or_Baddha_Konasana_,1_25.jpg,1,4,3,both
6644,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,281.jpg,4,13,48,both
13505,Cockerel_Pose,2_9.jpg,2,9,11,both
519,Bow_Pose_or_Dhanurasana_,164.jpg,5,19,4,both
7391,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,1_47.jpg,2,10,55,both
9769,Upward_Bow_(Wheel)_Pose_or_Urdhva_Dhanurasana_,572.jpg,5,17,69,both
5516,Locust_Pose_or_Salabhasana_,119.jpg,4,14,38,both
1229,Chair_Pose_or_Utkatasana_,578.jpg,0,0,8,both
1704,Cobra_Pose_or_Bhujangasana_,2_0_180.jpg,4,14,10,both
13868,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,402.jpg,4,16,26,both
13510,Corpse_Pose_or_Savasana_,363.jpg,4,13,12,both
6289,Plow_Pose_or_Halasana_,350.jpg,3,12,45,both
12989,Virasana_or_Vajrasana,1_193.jpg,1,5,72,both
3523,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_268.jpg,0,2,22,both
13059,Warrior_I_Pose_or_Virabhadrasana_I_,1_49.jpg,0,2,75,both
1412,Child_Pose_or_Balasana_,239.jpg,4,14,9,both
3707,Feathered_Peacock_Pose_or_Pincha_Mayurasana_,1_259.jpg,3,11,23,both
12367,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_2.jpg,2,10,46,both
4287,Garland_Pose_or_Malasana_,171.jpg,1,4,28,both
7249,Seated_Forward_Bend_pose_or_Paschimottanasana_,8.jpg,1,7,52,both
6371,Plow_Pose_or_Halasana_,0_157.jpg,3,12,45,both
5833,Lord_of_the_Dance_Pose_or_Natarajasana_,126.jpg,0,3,39,both
6386,Pose_Dedicated_to_the_Sage_Koundinya_or_Eka_Pada_Koundinyanasana_I_and_II,2_139.jpg,2,10,46,both
3402,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_227.jpg,0,2,22,both
12777,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_32.jpg,3,11,64,both
467,Bow_Pose_or_Dhanurasana_,239.jpg,5,19,4,both
14593,Standing_Forward_Bend_pose_or_Uttanasana_,1_171.jpg,0,1,60,both
10707,Wide-Angle_Seated_Forward_Bend_pose_or_Upavistha_Konasana_,1_97.jpg,1,6,76,both
972,Cat_Cow_Pose_or_Marjaryasana_,1_0_493.jpg,5,18,7,both
2512,Crane_(Crow)_Pose_or_Bakasana_,1_0_397.jpg,2,9,14,both
14780,Supta_Virasana_Vajrasana,3_22.jpg,4,13,66,both
35,Akarna_Dhanurasana,9.jpg,1,8,0,both
6160,Plank_Pose_or_Kumbhakasana_,471.jpg,4,16,44,both
2646,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,103.jpg,0,1,17,both
12562,Side_Plank_Pose_or_Vasisthasana_,333.jpg,4,15,56,both
355,Bound_Angle_Pose_or_Baddha_Konasana_,1_192.jpg,1,4,3,both
9499,Tortoise_Pose,1_144.jpg,1,7,67,both
248,Boat_Pose_or_Paripurna_Navasana_,225.jpg,5,19,2,both
4096,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,327.jpg,4,16,26,both
10918,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,0_298.jpg,0,1,77,both
14441,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_143.jpg,2,10,55,both
10176,Virasana_or_Vajrasana,2_242.jpg,1,5,72,both
4805,Half_Moon_Pose_or_Ardha_Chandrasana_,534.jpg,0,2,31,both
3459,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_0_40.jpg,0,2,22,both
2964,Eight-Angle_Pose_or_Astavakrasana_,79.jpg,2,10,19,both
8614,Standing_Split_pose_or_Urdhva_Prasarita_Eka_Padasana_,1_94.jpg,0,3,61,both
12271,Low_Lunge_pose_or_Anjaneyasana_,268.jpg,0,2,40,both
5616,Lord_of_the_Dance_Pose_or_Natarajasana_,572.jpg,0,3,39,both
1136,Cat_Cow_Pose_or_Marjaryasana_,1_0_590.jpg,5,18,7,both
3833,Firefly_Pose_or_Tittibhasana_,407.jpg,2,9,24,both
10530,Warrior_II_Pose_or_Virabhadrasana_II_,52.jpg,0,3,74,both
8400,Standing_Forward_Bend_pose_or_Uttanasana_,2_305.jpg,0,1,60,both
5745,Lord_of_the_Dance_Pose_or_Natarajasana_,479.jpg,0,3,39,both
3095,Extended_Revolved_Side_Angle_Pose_or_Utthita_Parsvakonasana_,1_259.jpg,0,2,21,both
13171,viparita_virabhadrasana_or_reverse_warrior_pose,263.jpg,0,2,81,both
393,Bound_Angle_Pose_or_Baddha_Konasana_,1_249.jpg,1,4,3,both
12316,Plank_Pose_or_Kumbhakasana_,531.jpg,4,16,44,both
7181,Seated_Forward_Bend_pose_or_Paschimottanasana_,646.jpg,1,7,52,both
7703,Sitting pose 1 (normal),1_389.jpg,1,4,57,both
8780,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,0_98.jpg,0,3,62,both
3449,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,2_434.jpg,0,2,22,both
6043,Peacock_Pose_or_Mayurasana_,176.jpg,4,16,42,both
3492,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_293.jpg,0,2,22,both
900,Camel_Pose_or_Ustrasana_,57.jpg,5,17,6,both
10630,Warrior_I_Pose_or_Virabhadrasana_I_,1_112.jpg,0,2,75,both
12113,Happy_Baby_Pose_or_Ananda_Balasana_,48.jpg,4,13,33,both
14221,Plow_Pose_or_Halasana_,480.jpg,3,12,45,both
8120,Split pose,3_158.jpg,1,6,58,both
12978,Virasana_or_Vajrasana,1_657.jpg,1,5,72,both
14302,Reclining_Hand-to-Big-Toe_Pose_or_Supta_Padangusthasana_,185.jpg,4,13,48,both
13298,Bridge_Pose_or_Setu_Bandha_Sarvangasana_,421.jpg,5,17,5,both
10864,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,492.jpg,0,1,77,both
4092,Four-Limbed_Staff_Pose_or_Chaturanga_Dandasana_,0_273.jpg,4,16,26,both
7853,Sitting pose 1 (normal),3_452.jpg,1,4,57,both
14662,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,67.jpg,0,3,62,both
11351,Bow_Pose_or_Dhanurasana_,60.jpg,5,19,4,both
4578,Half_Lord_of_the_Fishes_Pose_or_Ardha_Matsyendrasana_,1_296.jpg,1,5,30,both
4274,Frog_Pose_or_Bhekasana,1_212.jpg,4,14,27,both
896,Camel_Pose_or_Ustrasana_,254.jpg,5,17,6,both
12127,Head-to-Knee_Forward_Bend_pose_or_Janu_Sirsasana_,1_213.jpg,1,7,34,both
6350,Plow_Pose_or_Halasana_,425.jpg,3,12,45,both
1866,Cobra_Pose_or_Bhujangasana_,3_96.jpg,4,14,10,both
7595,Side_Plank_Pose_or_Vasisthasana_,310.jpg,4,15,56,both
10569,Warrior_I_Pose_or_Virabhadrasana_I_,1_707.jpg,0,2,75,both
1402,Child_Pose_or_Balasana_,370.jpg,4,14,9,both
8813,Supported_Headstand_pose_or_Salamba_Sirsasana_,346.jpg,3,11,63,both
12634,Split pose,3_60.jpg,1,6,58,both
7737,Sitting pose 1 (normal),3_592.jpg,1,4,57,both
9488,Tortoise_Pose,2_271.jpg,1,7,67,both
10867,Wide-Legged_Forward_Bend_pose_or_Prasarita_Padottanasana_,169.jpg,0,1,77,both
10124,Virasana_or_Vajrasana,1_647.jpg,1,5,72,both
2696,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,363.jpg,0,1,17,both
6347,Plow_Pose_or_Halasana_,0_116.jpg,3,12,45,both
2596,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,549.jpg,0,1,17,both
7048,Seated_Forward_Bend_pose_or_Paschimottanasana_,609.jpg,1,7,52,both
8951,Supported_Headstand_pose_or_Salamba_Sirsasana_,420.jpg,3,11,63,both
7479,Side_Crane_(Crow)_Pose_or_Parsva_Bakasana_,2_184.jpg,2,10,55,both
8526,Standing_Forward_Bend_pose_or_Uttanasana_,2_113.jpg,0,1,60,both
11843,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_258.jpg,0,2,22,both
2093,Corpse_Pose_or_Savasana_,609.jpg,4,13,12,both
14653,Standing_big_toe_hold_pose_or_Utthita_Padangusthasana,493.jpg,0,3,62,both
11505,Cobra_Pose_or_Bhujangasana_,1_251.jpg,4,14,10,both
3009,Eight-Angle_Pose_or_Astavakrasana_,93.jpg,2,10,19,both
1328,Chair_Pose_or_Utkatasana_,181.jpg,0,0,8,both
2657,Downward-Facing_Dog_pose_or_Adho_Mukha_Svanasana_,512.jpg,0,1,17,both
14503,Sitting pose 1 (normal),2_85.jpg,1,4,57,both
3457,Extended_Revolved_Triangle_Pose_or_Utthita_Trikonasana_,1_0_368.jpg,0,2,22,both
14718,Supported_Shoulderstand_pose_or_Salamba_Sarvangasana_,2_115.jpg,3,11,64,both
11626,Cow_Face_Pose_or_Gomukhasana_,150.jpg,1,5,13,both
